diffex_id,NCBI_id
Amblyomma-americanum_evm.model.contig-55472-1.1,V5799_026585
Amblyomma-americanum_evm.model.contig-55472-1.2,V5799_026586
Amblyomma-americanum_evm.model.contig-55472-1.3,V5799_026587
Amblyomma-americanum_evm.model.contig-55553-1.1,V5799_026588
Amblyomma-americanum_evm.model.contig-55570-1.1,V5799_026589
Amblyomma-americanum_evm.model.contig-55570-1.2,V5799_026590
Amblyomma-americanum_evm.model.contig-55570-1.3,V5799_026591
Amblyomma-americanum_evm.model.contig-55583-1.1,V5799_026592
Amblyomma-americanum_evm.model.contig-55594-1.1,V5799_026594
Amblyomma-americanum_evm.model.contig-55599-1.2,V5799_026596
evm.TU.contig_55607_1.1,V5799_026597
Amblyomma-americanum_evm.model.contig-55614-1.1,V5799_026598
Amblyomma-americanum_evm.model.contig-55615-1.1,V5799_026599
evm.TU.contig_55625_1.1,V5799_026600
Amblyomma-americanum_evm.model.contig-55625-1.2,V5799_026601
Amblyomma-americanum_evm.model.contig-55627-1.1,V5799_026602
Amblyomma-americanum_evm.model.contig-55637-1.2,V5799_026604
Amblyomma-americanum_evm.model.contig-55647-1.1,V5799_026605
Amblyomma-americanum_evm.model.contig-55647-1.2,V5799_026606
Amblyomma-americanum_evm.model.contig-55647-1.3,V5799_026607
Amblyomma-americanum_evm.model.contig-55650-1.1,V5799_026608
Amblyomma-americanum_evm.model.contig-55657-1.1,V5799_026609
Amblyomma-americanum_evm.model.contig-55657-1.2,V5799_026610
Amblyomma-americanum_evm.model.contig-55657-1.3,V5799_026611
Amblyomma-americanum_evm.model.contig-55659-1.1,V5799_026612
Amblyomma-americanum_evm.model.contig-55676-1.1,V5799_026613
Amblyomma-americanum_evm.model.contig-55701-1.1,V5799_026614
Amblyomma-americanum_evm.model.contig-55701-1.2,V5799_026615
Amblyomma-americanum_evm.model.contig-55701-1.3,V5799_026616
Amblyomma-americanum_evm.model.contig-55701-1.6,V5799_026619
Amblyomma-americanum_evm.model.contig-55738-1.1,V5799_026622
Amblyomma-americanum_evm.model.contig-55738-1.3,V5799_026624
Amblyomma-americanum_evm.model.contig-55743-1.1,V5799_026625
Amblyomma-americanum_evm.model.contig-55743-1.2,V5799_026626
Amblyomma-americanum_evm.model.contig-55756-1.1,V5799_026627
Amblyomma-americanum_evm.model.contig-55756-1.2,V5799_026628
Amblyomma-americanum_evm.model.contig-55767-1.1,V5799_026629
Amblyomma-americanum_evm.model.contig-55783-1.1,V5799_026630
Amblyomma-americanum_evm.model.contig-55784-1.1,V5799_026631
Amblyomma-americanum_evm.model.contig-55790-1.1,V5799_026632
Amblyomma-americanum_evm.model.contig-55790-1.2,V5799_026633
Amblyomma-americanum_evm.model.contig-55791-1.1,V5799_026634
Amblyomma-americanum_evm.model.contig-55791-1.2,V5799_026635
Amblyomma-americanum_evm.model.contig-55797-1.1,V5799_026636
Amblyomma-americanum_evm.model.contig-55806-1.2,V5799_026639
Amblyomma-americanum_evm.model.contig-55808-1.1,V5799_026640
Amblyomma-americanum_evm.model.contig-55808-1.2,V5799_026641
evm.TU.contig_5583_1.1,V5799_026642
Amblyomma-americanum_evm.model.contig-55926-1.1,V5799_026643
Amblyomma-americanum_evm.model.contig-55926-1.2,V5799_026644
Amblyomma-americanum_evm.model.contig-55927-1.1,V5799_026645
Amblyomma-americanum_evm.model.contig-55936-1.1,V5799_026646
evm.TU.contig_55936_1.2,V5799_026647
Amblyomma-americanum_evm.model.contig-55936-1.3,V5799_026648
Amblyomma-americanum_evm.model.contig-55936-1.4,V5799_026649
Amblyomma-americanum_evm.model.contig-55936-1.5,V5799_026650
Amblyomma-americanum_evm.model.contig-55936-1.6,V5799_026651
Amblyomma-americanum_evm.model.contig-55936-1.7,V5799_026652
Amblyomma-americanum_evm.model.contig-55936-1.8,V5799_026653
evm.TU.contig_55936_1.9,V5799_026654
Amblyomma-americanum_evm.model.contig-55936-1.10,V5799_026655
Amblyomma-americanum_evm.model.contig-55945-1.1,V5799_026657
Amblyomma-americanum_evm.model.contig-5610-1.1,V5799_026659
Amblyomma-americanum_evm.model.contig-56107-1.1,V5799_026662
Amblyomma-americanum_evm.model.contig-56189-1.1,V5799_026663
Amblyomma-americanum_evm.model.contig-56193-1.1,V5799_026664
Amblyomma-americanum_evm.model.contig-56195-1.1,V5799_026665
Amblyomma-americanum_evm.model.contig-56195-1.3,V5799_026667
Amblyomma-americanum_evm.model.contig-56209-1.1,V5799_026669
Amblyomma-americanum_evm.model.contig-56209-1.2,V5799_026670
Amblyomma-americanum_evm.model.contig-56209-1.3,V5799_026671
Amblyomma-americanum_evm.model.contig-56229-1.1,V5799_026673
Amblyomma-americanum_evm.model.contig-56239-1.1,V5799_026674
evm.TU.contig_56239_1.2,V5799_026675
Amblyomma-americanum_evm.model.contig-56322-1.1,V5799_026680
Amblyomma-americanum_evm.model.contig-56322-1.2,V5799_026681
Amblyomma-americanum_evm.model.contig-56322-1.3,V5799_026682
Amblyomma-americanum_evm.model.contig-56322-1.4,V5799_026683
Amblyomma-americanum_evm.model.contig-56322-1.5,V5799_026684
Amblyomma-americanum_evm.model.contig-56330-1.2,V5799_026686
Amblyomma-americanum_evm.model.contig-56330-1.3,V5799_026687
evm.TU.contig_56330_1.5,V5799_026689
Amblyomma-americanum_evm.model.contig-56338-1.1,V5799_026690
Amblyomma-americanum_evm.model.contig-56339-1.1,V5799_026691
Amblyomma-americanum_evm.model.contig-56339-1.2,V5799_026692
evm.TU.contig_56339_1.4,V5799_026694
Amblyomma-americanum_evm.model.contig-56339-1.5,V5799_026695
Amblyomma-americanum_evm.model.contig-56384-1.2,V5799_026697
Amblyomma-americanum_evm.model.contig-56463-1.1,V5799_026698
evm.TU.contig_56466_1.1,V5799_026699
Amblyomma-americanum_evm.model.contig-56466-1.2,V5799_026700
Amblyomma-americanum_evm.model.contig-5647-1.1,V5799_026701
Amblyomma-americanum_evm.model.contig-5647-1.3,V5799_026703
Amblyomma-americanum_evm.model.contig-5647-1.5,V5799_026705
evm.TU.contig_56514_1.1,V5799_026706
evm.TU.contig_56514_1.2,V5799_026707
Amblyomma-americanum_evm.model.contig-56516-1.1,V5799_026708
Amblyomma-americanum_evm.model.contig-56516-1.2,V5799_026709
Amblyomma-americanum_evm.model.contig-56524-1.1,V5799_026710
Amblyomma-americanum_evm.model.contig-56538-1.1,V5799_026711
Amblyomma-americanum_evm.model.contig-56543-1.1,V5799_026712
evm.TU.contig_56544_1.4,V5799_026717
Amblyomma-americanum_evm.model.contig-56544-1.5,V5799_026718
Amblyomma-americanum_evm.model.contig-56586-1.1,V5799_026721
Amblyomma-americanum_evm.model.contig-56586-1.2,V5799_026722
Amblyomma-americanum_evm.model.contig-56586-1.3,V5799_026723
Amblyomma-americanum_evm.model.contig-56586-1.4,V5799_026724
Amblyomma-americanum_evm.model.contig-56586-1.5,V5799_026725
Amblyomma-americanum_evm.model.contig-56586-1.6,V5799_026726
Amblyomma-americanum_evm.model.contig-56586-1.7,V5799_026727
Amblyomma-americanum_evm.model.contig-56586-1.8,V5799_026728
Amblyomma-americanum_evm.model.contig-56586-1.9,V5799_026729
evm.TU.contig_56610_1.2,V5799_026732
Amblyomma-americanum_evm.model.contig-56610-1.4,V5799_026734
Amblyomma-americanum_evm.model.contig-56614-1.1,V5799_026735
Amblyomma-americanum_evm.model.contig-56614-1.2,V5799_026736
Amblyomma-americanum_evm.model.contig-56615-1.1,V5799_026737
Amblyomma-americanum_evm.model.contig-56621-1.1,V5799_026738
Amblyomma-americanum_evm.model.contig-56621-1.2,V5799_026739
Amblyomma-americanum_evm.model.contig-56631-1.6,V5799_026745
Amblyomma-americanum_evm.model.contig-5665-1.1,V5799_026746
evm.TU.contig_56654_1.1,V5799_026747
Amblyomma-americanum_evm.model.contig-56740-1.1,V5799_026751
Amblyomma-americanum_evm.model.contig-56747-1.1,V5799_026752
Amblyomma-americanum_evm.model.contig-56758-1.1,V5799_026754
Amblyomma-americanum_evm.model.contig-56758-1.2,V5799_026755
Amblyomma-americanum_evm.model.contig-56771-1.1,V5799_026756
Amblyomma-americanum_evm.model.contig-56811-1.1,V5799_026760
Amblyomma-americanum_evm.model.contig-56965-1.1,V5799_026763
Amblyomma-americanum_evm.model.contig-56965-1.2,V5799_026764
Amblyomma-americanum_evm.model.contig-56982-1.1,V5799_026765
evm.TU.contig_56987_1.1,V5799_026766
Amblyomma-americanum_evm.model.contig-56987-1.2,V5799_026767
Amblyomma-americanum_evm.model.contig-56987-1.3,V5799_026768
Amblyomma-americanum_evm.model.contig-56988-1.1,V5799_026769
Amblyomma-americanum_evm.model.contig-56988-1.2,V5799_026770
evm.TU.contig_56988_1.3,V5799_026771
Amblyomma-americanum_evm.model.contig-5699-1.2,V5799_026773
Amblyomma-americanum_evm.model.contig-57023-1.4,V5799_026777
Amblyomma-americanum_evm.model.contig-57038-1.1,V5799_026779
Amblyomma-americanum_evm.model.contig-57039-1.1,V5799_026780
Amblyomma-americanum_evm.model.contig-57039-1.2,V5799_026781
Amblyomma-americanum_evm.model.contig-57039-1.3,V5799_026782
Amblyomma-americanum_evm.model.contig-57039-1.4,V5799_026783
Amblyomma-americanum_evm.model.contig-57039-1.5,V5799_026784
Amblyomma-americanum_evm.model.contig-57039-1.6,V5799_026785
Amblyomma-americanum_evm.model.contig-57039-1.7,V5799_026786
Amblyomma-americanum_evm.model.contig-57065-1.1,V5799_026788
evm.TU.contig_57065_1.2,V5799_026789
Amblyomma-americanum_evm.model.contig-57065-1.3,V5799_026790
Amblyomma-americanum_evm.model.contig-57095-1.1,V5799_026791
Amblyomma-americanum_evm.model.contig-57095-1.2,V5799_026792
Amblyomma-americanum_evm.model.contig-57095-1.3,V5799_026793
Amblyomma-americanum_evm.model.contig-57097-1.1,V5799_026794
Amblyomma-americanum_evm.model.contig-57097-1.2,V5799_026795
Amblyomma-americanum_evm.model.contig-57103-1.1,V5799_026796
Amblyomma-americanum_evm.model.contig-57106-1.1,V5799_026797
Amblyomma-americanum_evm.model.contig-57148-1.1,V5799_026798
evm.TU.contig_57156_1.1,V5799_026799
evm.TU.contig_57156_1.2,V5799_026800
evm.TU.contig_57163_1.1,V5799_026801
Amblyomma-americanum_evm.model.contig-57163-1.2,V5799_026802
evm.TU.contig_57163_1.3,V5799_026803
evm.TU.contig_57212_1.1,V5799_026811
Amblyomma-americanum_evm.model.contig-57264-1.1,V5799_026813
Amblyomma-americanum_evm.model.contig-57282-1.1,V5799_026815
Amblyomma-americanum_evm.model.contig-57320-1.1,V5799_026817
Amblyomma-americanum_evm.model.contig-57320-1.2,V5799_026818
Amblyomma-americanum_evm.model.contig-57323-1.1,V5799_026819
Amblyomma-americanum_evm.model.contig-57329-1.1,V5799_026820
Amblyomma-americanum_evm.model.contig-57353-1.1,V5799_026821
Amblyomma-americanum_evm.model.contig-57360-1.1,V5799_026822
Amblyomma-americanum_evm.model.contig-57418-1.1,V5799_026823
Amblyomma-americanum_evm.model.contig-57436-1.1,V5799_026824
evm.TU.contig_57450_1.1,V5799_026825
Amblyomma-americanum_evm.model.contig-57450-1.3,V5799_026827
evm.TU.contig_57450_1.4,V5799_026828
evm.TU.contig_57450_1.5,V5799_026829
evm.TU.contig_57450_1.6,V5799_026830
Amblyomma-americanum_evm.model.contig-57450-1.7,V5799_026831
Amblyomma-americanum_evm.model.contig-57450-1.8,V5799_026832
Amblyomma-americanum_evm.model.contig-57450-1.9,V5799_026833
Amblyomma-americanum_evm.model.contig-57450-1.10,V5799_026834
Amblyomma-americanum_evm.model.contig-57454-1.1,V5799_026835
evm.TU.contig_57460_1.1,V5799_026836
Amblyomma-americanum_evm.model.contig-57465-1.1,V5799_026837
Amblyomma-americanum_evm.model.contig-57465-1.2,V5799_026838
Amblyomma-americanum_evm.model.contig-57465-1.3,V5799_026839
Amblyomma-americanum_evm.model.contig-57468-1.1,V5799_026840
Amblyomma-americanum_evm.model.contig-57468-1.2,V5799_026841
Amblyomma-americanum_evm.model.contig-57468-1.3,V5799_026842
Amblyomma-americanum_evm.model.contig-57468-1.4,V5799_026843
Amblyomma-americanum_evm.model.contig-57468-1.5,V5799_026844
evm.TU.contig_57487_1.1,V5799_026845
Amblyomma-americanum_evm.model.contig-57487-1.2,V5799_026846
Amblyomma-americanum_evm.model.contig-57487-1.3,V5799_026847
Amblyomma-americanum_evm.model.contig-57507-1.1,V5799_026848
Amblyomma-americanum_evm.model.contig-57507-1.2,V5799_026849
Amblyomma-americanum_evm.model.contig-57507-1.3,V5799_026850
evm.TU.contig_57507_1.4,V5799_026851
Amblyomma-americanum_evm.model.contig-57507-1.5,V5799_026852
Amblyomma-americanum_evm.model.contig-5752-1.1,V5799_026853
evm.TU.contig_57533_1.1,V5799_026855
Amblyomma-americanum_evm.model.contig-57533-1.2,V5799_026856
Amblyomma-americanum_evm.model.contig-57565-1.1,V5799_026858
Amblyomma-americanum_evm.model.contig-57565-1.2,V5799_026859
Amblyomma-americanum_evm.model.contig-57565-1.3,V5799_026860
Amblyomma-americanum_evm.model.contig-57565-1.4,V5799_026861
Amblyomma-americanum_evm.model.contig-57565-1.5,V5799_026862
Amblyomma-americanum_evm.model.contig-57565-1.6,V5799_026863
Amblyomma-americanum_evm.model.contig-57565-1.7,V5799_026864
Amblyomma-americanum_evm.model.contig-57565-1.8,V5799_026865
Amblyomma-americanum_evm.model.contig-57565-1.9,V5799_026866
Amblyomma-americanum_evm.model.contig-57565-1.10,V5799_026867
Amblyomma-americanum_evm.model.contig-57565-1.11,V5799_026868
Amblyomma-americanum_evm.model.contig-57565-1.14,V5799_026871
Amblyomma-americanum_evm.model.contig-57565-1.15,V5799_026872
Amblyomma-americanum_evm.model.contig-57577-1.2,V5799_026875
Amblyomma-americanum_evm.model.contig-57577-1.3,V5799_026876
Amblyomma-americanum_evm.model.contig-57577-1.4,V5799_026877
Amblyomma-americanum_evm.model.contig-57577-1.5,V5799_026878
Amblyomma-americanum_evm.model.contig-57579-1.1,V5799_026879
Amblyomma-americanum_evm.model.contig-57585-1.1,V5799_026880
Amblyomma-americanum_evm.model.contig-57585-1.2,V5799_026881
Amblyomma-americanum_evm.model.contig-57585-1.3,V5799_026882
Amblyomma-americanum_evm.model.contig-57585-1.4,V5799_026883
Amblyomma-americanum_evm.model.contig-57585-1.5,V5799_026884
Amblyomma-americanum_evm.model.contig-57585-1.6,V5799_026885
Amblyomma-americanum_evm.model.contig-57585-1.7,V5799_026886
Amblyomma-americanum_evm.model.contig-57625-1.1,V5799_026887
Amblyomma-americanum_evm.model.contig-57638-1.1,V5799_026888
Amblyomma-americanum_evm.model.contig-57648-1.1,V5799_026890
Amblyomma-americanum_evm.model.contig-57648-1.2,V5799_026891
Amblyomma-americanum_evm.model.contig-57648-1.3,V5799_026892
Amblyomma-americanum_evm.model.contig-57648-1.4,V5799_026893
Amblyomma-americanum_evm.model.contig-57648-1.6,V5799_026895
Amblyomma-americanum_evm.model.contig-57648-1.7,V5799_026896
Amblyomma-americanum_evm.model.contig-57657-1.1,V5799_026897
Amblyomma-americanum_evm.model.contig-57698-1.1,V5799_026899
Amblyomma-americanum_evm.model.contig-5770-1.1,V5799_026900
Amblyomma-americanum_evm.model.contig-5770-1.2,V5799_026901
Amblyomma-americanum_evm.model.contig-5770-1.3,V5799_026902
Amblyomma-americanum_evm.model.contig-5771-1.1,V5799_026904
Amblyomma-americanum_evm.model.contig-5771-1.2,V5799_026905
Amblyomma-americanum_evm.model.contig-5771-1.3,V5799_026906
Amblyomma-americanum_evm.model.contig-5771-1.6,V5799_026909
Amblyomma-americanum_evm.model.contig-57753-1.1,V5799_026910
Amblyomma-americanum_evm.model.contig-57755-1.1,V5799_026911
Amblyomma-americanum_evm.model.contig-57755-1.2,V5799_026912
Amblyomma-americanum_evm.model.contig-57755-1.3,V5799_026913
Amblyomma-americanum_evm.model.contig-57761-1.1,V5799_026914
Amblyomma-americanum_evm.model.contig-57784-1.4,V5799_026918
Amblyomma-americanum_evm.model.contig-57784-1.5,V5799_026919
Amblyomma-americanum_evm.model.contig-57784-1.6,V5799_026920
Amblyomma-americanum_evm.model.contig-57784-1.7,V5799_026921
Amblyomma-americanum_evm.model.contig-57787-1.1,V5799_026922
Amblyomma-americanum_evm.model.contig-57836-1.1,V5799_026923
evm.TU.contig_57892_1.2,V5799_026929
Amblyomma-americanum_evm.model.contig-57900-1.1,V5799_026930
Amblyomma-americanum_evm.model.contig-57900-1.2,V5799_026931
Amblyomma-americanum_evm.model.contig-57900-1.3,V5799_026932
Amblyomma-americanum_evm.model.contig-57900-1.4,V5799_026933
Amblyomma-americanum_evm.model.contig-57900-1.5,V5799_026934
evm.TU.contig_57900_1.6,V5799_026935
Amblyomma-americanum_evm.model.contig-57900-1.7,V5799_026936
Amblyomma-americanum_evm.model.contig-57900-1.9,V5799_026938
Amblyomma-americanum_evm.model.contig-57900-1.10,V5799_026939
Amblyomma-americanum_evm.model.contig-57900-1.11,V5799_026940
evm.TU.contig_57900_1.12,V5799_026941
Amblyomma-americanum_evm.model.contig-57900-1.13,V5799_026942
Amblyomma-americanum_evm.model.contig-57900-1.14,V5799_026943
evm.TU.contig_57900_1.15,V5799_026944
Amblyomma-americanum_evm.model.contig-57906-1.1,V5799_026945
Amblyomma-americanum_evm.model.contig-57906-1.2,V5799_026946
Amblyomma-americanum_evm.model.contig-57906-1.3,V5799_026947
Amblyomma-americanum_evm.model.contig-57932-1.3,V5799_026950
Amblyomma-americanum_evm.model.contig-57932-1.4,V5799_026951
Amblyomma-americanum_evm.model.contig-57932-1.5,V5799_026952
Amblyomma-americanum_evm.model.contig-57932-1.6,V5799_026953
Amblyomma-americanum_evm.model.contig-57932-1.7,V5799_026954
Amblyomma-americanum_evm.model.contig-57932-1.8,V5799_026955
Amblyomma-americanum_evm.model.contig-57932-1.9,V5799_026956
Amblyomma-americanum_evm.model.contig-57941-1.1,V5799_026957
Amblyomma-americanum_evm.model.contig-57947-1.1,V5799_026958
Amblyomma-americanum_evm.model.contig-57955-1.1,V5799_026959
Amblyomma-americanum_evm.model.contig-57976-1.1,V5799_026960
Amblyomma-americanum_evm.model.contig-57976-1.2,V5799_026961
Amblyomma-americanum_evm.model.contig-57976-1.3,V5799_026962
Amblyomma-americanum_evm.model.contig-57976-1.4,V5799_026963
Amblyomma-americanum_evm.model.contig-57976-1.5,V5799_026964
Amblyomma-americanum_evm.model.contig-57976-1.6,V5799_026965
Amblyomma-americanum_evm.model.contig-57976-1.7,V5799_026966
Amblyomma-americanum_evm.model.contig-57984-1.2,V5799_026968
Amblyomma-americanum_evm.model.contig-57991-1.1,V5799_026969
Amblyomma-americanum_evm.model.contig-57991-1.2,V5799_026970
Amblyomma-americanum_evm.model.contig-57991-1.3,V5799_026971
evm.TU.contig_57998_1.1,V5799_026973
Amblyomma-americanum_evm.model.contig-57998-1.2,V5799_026974
evm.TU.contig_58020_1.1,V5799_026975
Amblyomma-americanum_evm.model.contig-58044-1.1,V5799_026976
Amblyomma-americanum_evm.model.contig-58044-1.2,V5799_026977
Amblyomma-americanum_evm.model.contig-58044-1.3,V5799_026978
Amblyomma-americanum_evm.model.contig-5806-1.1,V5799_026979
Amblyomma-americanum_evm.model.contig-58066-1.1,V5799_026981
Amblyomma-americanum_evm.model.contig-58066-1.2,V5799_026982
evm.TU.contig_58066_1.3,V5799_026983
Amblyomma-americanum_evm.model.contig-58078-1.1,V5799_026984
Amblyomma-americanum_evm.model.contig-58078-1.2,V5799_026985
Amblyomma-americanum_evm.model.contig-58097-1.1,V5799_026986
Amblyomma-americanum_evm.model.contig-58097-1.2,V5799_026987
Amblyomma-americanum_evm.model.contig-58138-1.1,V5799_026988
Amblyomma-americanum_evm.model.contig-58139-1.1,V5799_026990
Amblyomma-americanum_evm.model.contig-58162-1.1,V5799_026991
Amblyomma-americanum_evm.model.contig-58174-1.1,V5799_026992
Amblyomma-americanum_evm.model.contig-58202-1.1,V5799_026996
Amblyomma-americanum_evm.model.contig-58206-1.1,V5799_026998
evm.TU.contig_58232_1.1,V5799_026999
Amblyomma-americanum_evm.model.contig-58232-1.2,V5799_027000
Amblyomma-americanum_evm.model.contig-58235-1.1,V5799_027001
Amblyomma-americanum_evm.model.contig-58243-1.1,V5799_027002
Amblyomma-americanum_evm.model.contig-58247-1.1,V5799_027003
Amblyomma-americanum_evm.model.contig-58247-1.2,V5799_027004
Amblyomma-americanum_evm.model.contig-58247-1.3,V5799_027005
Amblyomma-americanum_evm.model.contig-58247-1.4,V5799_027006
Amblyomma-americanum_evm.model.contig-58306-1.1,V5799_027007
Amblyomma-americanum_evm.model.contig-58306-1.2,V5799_027008
Amblyomma-americanum_evm.model.contig-58314-1.1,V5799_027009
evm.TU.contig_5834_1.2,V5799_027011
Amblyomma-americanum_evm.model.contig-5834-1.3,V5799_027012
Amblyomma-americanum_evm.model.contig-58380-1.1,V5799_027013
Amblyomma-americanum_evm.model.contig-58388-1.1,V5799_027014
Amblyomma-americanum_evm.model.contig-58388-1.2,V5799_027015
Amblyomma-americanum_evm.model.contig-58388-1.3,V5799_027016
Amblyomma-americanum_evm.model.contig-58388-1.4,V5799_027017
Amblyomma-americanum_evm.model.contig-58388-1.5,V5799_027018
Amblyomma-americanum_evm.model.contig-58388-1.7,V5799_027020
Amblyomma-americanum_evm.model.contig-58388-1.8,V5799_027021
Amblyomma-americanum_evm.model.contig-58388-1.9,V5799_027022
Amblyomma-americanum_evm.model.contig-58388-1.10,V5799_027023
Amblyomma-americanum_evm.model.contig-58407-1.1,V5799_027024
Amblyomma-americanum_evm.model.contig-58411-1.1,V5799_027025
Amblyomma-americanum_evm.model.contig-58430-1.1,V5799_027026
Amblyomma-americanum_evm.model.contig-58434-1.1,V5799_027027
Amblyomma-americanum_evm.model.contig-58442-1.1,V5799_027028
Amblyomma-americanum_evm.model.contig-58442-1.3,V5799_027030
Amblyomma-americanum_evm.model.contig-58442-1.4,V5799_027031
Amblyomma-americanum_evm.model.contig-58445-1.1,V5799_027032
Amblyomma-americanum_evm.model.contig-58445-1.2,V5799_027033
Amblyomma-americanum_evm.model.contig-58456-1.1,V5799_027034
Amblyomma-americanum_evm.model.contig-58503-1.1,V5799_027035
Amblyomma-americanum_evm.model.contig-58503-1.2,V5799_027036
Amblyomma-americanum_evm.model.contig-58503-1.3,V5799_027037
Amblyomma-americanum_evm.model.contig-58537-1.1,V5799_027040
Amblyomma-americanum_evm.model.contig-58554-1.1,V5799_027042
Amblyomma-americanum_evm.model.contig-58591-1.1,V5799_027043
Amblyomma-americanum_evm.model.contig-58591-1.2,V5799_027044
Amblyomma-americanum_evm.model.contig-58636-1.1,V5799_027045
Amblyomma-americanum_evm.model.contig-58636-1.2,V5799_027046
Amblyomma-americanum_evm.model.contig-58639-1.1,V5799_027048
Amblyomma-americanum_evm.model.contig-58654-1.1,V5799_027049
Amblyomma-americanum_evm.model.contig-58671-1.2,V5799_027051
Amblyomma-americanum_evm.model.contig-58702-1.2,V5799_027055
Amblyomma-americanum_evm.model.contig-58716-1.1,V5799_027056
Amblyomma-americanum_evm.model.contig-58730-1.1,V5799_027057
Amblyomma-americanum_evm.model.contig-58806-1.1,V5799_027060
Amblyomma-americanum_evm.model.contig-58806-1.2,V5799_027061
evm.TU.contig_58813_1.1,V5799_027062
Amblyomma-americanum_evm.model.contig-58814-1.1,V5799_027064
Amblyomma-americanum_evm.model.contig-58814-1.2,V5799_027065
Amblyomma-americanum_evm.model.contig-58814-1.3,V5799_027066
Amblyomma-americanum_evm.model.contig-58829-1.1,V5799_027067
Amblyomma-americanum_evm.model.contig-58829-1.2,V5799_027068
Amblyomma-americanum_evm.model.contig-58829-1.3,V5799_027069
Amblyomma-americanum_evm.model.contig-58829-1.4,V5799_027070
evm.TU.contig_5883_1.1,V5799_027071
Amblyomma-americanum_evm.model.contig-5883-1.2,V5799_027072
evm.TU.contig_5883_1.3,V5799_027073
Amblyomma-americanum_evm.model.contig-58834-1.2,V5799_027075
evm.TU.contig_58846_1.1,V5799_027076
Amblyomma-americanum_evm.model.contig-58846-1.4,V5799_027079
Amblyomma-americanum_evm.model.contig-58846-1.5,V5799_027080
Amblyomma-americanum_evm.model.contig-58846-1.6,V5799_027081
evm.TU.contig_58865_1.1,V5799_027082
Amblyomma-americanum_evm.model.contig-58865-1.2,V5799_027083
evm.TU.contig_58865_1.3,V5799_027084
Amblyomma-americanum_evm.model.contig-58865-1.4,V5799_027085
Amblyomma-americanum_evm.model.contig-58865-1.5,V5799_027086
evm.TU.contig_58894_1.1,V5799_027087
Amblyomma-americanum_evm.model.contig-58943-1.1,V5799_027088
Amblyomma-americanum_evm.model.contig-59007-1.1,V5799_027090
Amblyomma-americanum_evm.model.contig-59007-1.2,V5799_027091
Amblyomma-americanum_evm.model.contig-59011-1.1,V5799_027092
Amblyomma-americanum_evm.model.contig-59011-1.2,V5799_027093
Amblyomma-americanum_evm.model.contig-59018-1.1,V5799_027094
Amblyomma-americanum_evm.model.contig-59026-1.1,V5799_027095
Amblyomma-americanum_evm.model.contig-59026-1.2,V5799_027096
Amblyomma-americanum_evm.model.contig-59026-1.3,V5799_027097
Amblyomma-americanum_evm.model.contig-59070-1.1,V5799_027098
Amblyomma-americanum_evm.model.contig-59070-1.2,V5799_027099
evm.TU.contig_59073_1.1,V5799_027100
Amblyomma-americanum_evm.model.contig-59073-1.2,V5799_027101
Amblyomma-americanum_evm.model.contig-59073-1.3,V5799_027102
Amblyomma-americanum_evm.model.contig-59075-1.1,V5799_027103
Amblyomma-americanum_evm.model.contig-59075-1.2,V5799_027104
Amblyomma-americanum_evm.model.contig-59075-1.3,V5799_027105
Amblyomma-americanum_evm.model.contig-59120-1.1,V5799_027108
Amblyomma-americanum_evm.model.contig-59125-1.1,V5799_027109
Amblyomma-americanum_evm.model.contig-59136-1.1,V5799_027110
Amblyomma-americanum_evm.model.contig-59136-1.2,V5799_027111
Amblyomma-americanum_evm.model.contig-59136-1.3,V5799_027112
Amblyomma-americanum_evm.model.contig-59157-1.1,V5799_027113
Amblyomma-americanum_evm.model.contig-59157-1.2,V5799_027114
Amblyomma-americanum_evm.model.contig-59157-1.3,V5799_027115
evm.TU.contig_59179_1.1,V5799_027118
Amblyomma-americanum_evm.model.contig-59179-1.2,V5799_027119
Amblyomma-americanum_evm.model.contig-59181-1.2,V5799_027121
Amblyomma-americanum_evm.model.contig-59181-1.3,V5799_027122
Amblyomma-americanum_evm.model.contig-59181-1.4,V5799_027123
Amblyomma-americanum_evm.model.contig-59181-1.5,V5799_027124
Amblyomma-americanum_evm.model.contig-59181-1.6,V5799_027125
Amblyomma-americanum_evm.model.contig-59188-1.1,V5799_027126
Amblyomma-americanum_evm.model.contig-59188-1.4,V5799_027129
Amblyomma-americanum_evm.model.contig-59233-1.1,V5799_027131
evm.TU.contig_59233_1.2,V5799_027132
Amblyomma-americanum_evm.model.contig-59272-1.1,V5799_027133
Amblyomma-americanum_evm.model.contig-59287-1.1,V5799_027134
Amblyomma-americanum_evm.model.contig-59287-1.2,V5799_027135
Amblyomma-americanum_evm.model.contig-59287-1.3,V5799_027136
Amblyomma-americanum_evm.model.contig-59324-1.1,V5799_027141
Amblyomma-americanum_evm.model.contig-59338-1.1,V5799_027142
Amblyomma-americanum_evm.model.contig-59343-1.1,V5799_027144
Amblyomma-americanum_evm.model.contig-59380-1.1,V5799_027145
Amblyomma-americanum_evm.model.contig-59381-1.1,V5799_027146
Amblyomma-americanum_evm.model.contig-59408-1.1,V5799_027147
Amblyomma-americanum_evm.model.contig-59465-1.2,V5799_027150
Amblyomma-americanum_evm.model.contig-59465-1.3,V5799_027151
Amblyomma-americanum_evm.model.contig-5947-1.1,V5799_027152
Amblyomma-americanum_evm.model.contig-59489-1.1,V5799_027153
